Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,source_file,Time,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,kickoff,match_id,home_win,draw,away_win,total_goals,over_2_5,total_corners,total_sot,total_fouls,total_cards
E0,2023-10-21,Newcastle,Crystal Palace,T Robinson,4,0,H,3,0,10,17,7,3,7,12,6,8,2,3,0,0,2023-24,EPL_2023-24.csv,15:00,1.46,4.53,7.44,1.5,4.8,8.0,2023-10-21 15:00:00,20231021_newcastle_crystalpalace,1,0,0,4.0,1,14.0,10.0,19.0,5.0
E0,2023-10-21,Nott'm Forest,Luton,S Barrott,2,2,D,0,0,19,13,8,4,12,11,4,2,3,0,0,0,2023-24,EPL_2023-24.csv,15:00,1.69,3.82,5.33,1.75,3.97,5.75,2023-10-21 15:00:00,20231021_nott'mforest_luton,0,1,0,4.0,1,6.0,12.0,23.0,3.0
E0,2023-10-21,Chelsea,Arsenal,C Kavanagh,2,2,D,1,0,11,13,5,3,7,14,2,7,3,3,0,0,2023-24,EPL_2023-24.csv,17:30,3.24,3.47,2.26,3.4,3.56,2.36,2023-10-21 17:30:00,20231021_chelsea_arsenal,0,1,0,4.0,1,9.0,8.0,21.0,6.0
E0,2023-10-21,Sheffield United,Man United,M Oliver,1,2,A,1,1,12,14,6,5,12,10,5,4,3,1,0,0,2023-24,EPL_2023-24.csv,20:00,7.27,5.07,1.42,7.8,5.4,1.46,2023-10-21 20:00:00,20231021_sheffieldunited_manunited,0,0,1,3.0,1,9.0,11.0,22.0,4.0
E0,2023-10-22,Aston Villa,West Ham,D Coote,4,1,H,1,0,15,14,7,4,9,15,8,7,0,1,0,0,2023-24,EPL_2023-24.csv,16:30,1.9,3.86,3.88,1.95,4.03,4.1,2023-10-22 16:30:00,20231022_astonvilla_westham,1,0,0,5.0,1,15.0,11.0,24.0,1.0
E0,2023-10-23,Tottenham,Fulham,A Taylor,2,0,H,1,0,15,10,5,3,10,14,3,5,2,0,0,0,2023-24,EPL_2023-24.csv,20:00,1.51,4.7,5.99,1.55,5.0,6.4,2023-10-23 20:00:00,20231023_tottenham_fulham,1,0,0,2.0,0,8.0,8.0,24.0,2.0
E0,2023-10-27,Crystal Palace,Tottenham,A Madley,1,2,A,0,0,13,10,3,1,19,11,11,2,2,1,0,0,2023-24,EPL_2023-24.csv,20:00,4.64,3.83,1.79,5.0,3.95,1.83,2023-10-27 20:00:00,20231027_crystalpalace_tottenham,0,0,1,3.0,1,13.0,4.0,30.0,3.0
E0,2023-10-28,Chelsea,Brentford,S Hooper,0,2,A,0,0,17,7,2,5,12,7,10,1,1,4,0,0,2023-24,EPL_2023-24.csv,12:30,1.65,4.1,5.31,1.7,4.22,5.75,2023-10-28 12:30:00,20231028_chelsea_brentford,0,0,1,2.0,0,11.0,7.0,19.0,5.0
E0,2023-10-28,Arsenal,Sheffield United,T Robinson,5,0,H,1,0,13,2,8,0,9,13,6,1,0,3,0,0,2023-24,EPL_2023-24.csv,15:00,1.13,9.61,21.6,1.14,11.0,26.0,2023-10-28 15:00:00,20231028_arsenal_sheffieldunited,1,0,0,5.0,1,7.0,8.0,22.0,3.0
E0,2023-10-28,Bournemouth,Burnley,S Barrott,2,1,H,1,1,13,6,6,3,9,12,10,5,2,3,0,0,2023-24,EPL_2023-24.csv,15:00,2.13,3.66,3.38,2.19,3.82,3.56,2023-10-28 15:00:00,20231028_bournemouth_burnley,1,0,0,3.0,1,15.0,9.0,21.0,5.0
E0,2023-10-28,Wolves,Newcastle,A Taylor,2,2,D,1,2,11,13,6,5,13,15,8,7,1,4,0,0,2023-24,EPL_2023-24.csv,17:30,4.26,3.94,1.82,4.4,4.1,1.87,2023-10-28 17:30:00,20231028_wolves_newcastle,0,1,0,4.0,1,15.0,11.0,28.0,5.0
E0,2023-10-29,West Ham,Everton,S Attwell,0,1,A,0,0,12,10,2,4,7,11,4,3,4,1,0,0,2023-24,EPL_2023-24.csv,13:00,2.15,3.64,3.32,2.21,3.81,3.47,2023-10-29 13:00:00,20231029_westham_everton,0,0,1,1.0,0,7.0,6.0,18.0,5.0
E0,2023-10-29,Aston Villa,Luton,J Brooks,3,1,H,1,0,17,7,6,1,11,10,6,4,3,2,0,0,2023-24,EPL_2023-24.csv,14:00,1.28,6.19,10.79,1.31,6.5,12.0,2023-10-29 14:00:00,20231029_astonvilla_luton,1,0,0,4.0,1,10.0,7.0,21.0,5.0
E0,2023-10-29,Brighton,Fulham,M Salisbury,1,1,D,1,0,18,10,7,5,12,8,7,3,0,3,0,0,2023-24,EPL_2023-24.csv,14:00,1.56,4.6,5.42,1.62,4.8,5.75,2023-10-29 14:00:00,20231029_brighton_fulham,0,1,0,2.0,0,10.0,12.0,20.0,3.0
E0,2023-10-29,Liverpool,Nott'm Forest,C Kavanagh,3,0,H,2,0,21,9,8,1,9,13,8,3,2,3,0,0,2023-24,EPL_2023-24.csv,14:00,1.27,6.38,10.39,1.3,6.9,11.5,2023-10-29 14:00:00,20231029_liverpool_nott'mforest,1,0,0,3.0,1,11.0,9.0,22.0,5.0
E0,2023-10-29,Man United,Man City,P Tierney,0,3,A,0,1,7,21,3,10,9,4,7,12,4,1,0,0,2023-24,EPL_2023-24.csv,15:30,4.99,4.04,1.69,5.3,4.22,1.74,2023-10-29 15:30:00,20231029_manunited_mancity,0,0,1,3.0,1,19.0,13.0,13.0,5.0
E0,2023-11-04,Fulham,Man United,J Brooks,0,1,A,0,0,18,12,3,5,9,15,9,4,5,2,0,0,2023-24,EPL_2023-24.csv,12:30,3.24,3.61,2.2,3.5,3.75,2.26,2023-11-04 12:30:00,20231104_fulham_manunited,0,0,1,1.0,0,13.0,8.0,24.0,7.0
E0,2023-11-04,Brentford,West Ham,T Bramall,3,2,H,1,2,16,12,4,2,12,14,4,3,1,4,0,0,2023-24,EPL_2023-24.csv,15:00,2.08,3.67,3.46,2.12,3.85,3.61,2023-11-04 15:00:00,20231104_brentford_westham,1,0,0,5.0,1,7.0,6.0,26.0,5.0
E0,2023-11-04,Sheffield United,Wolves,R Jones,2,1,H,0,0,11,10,2,3,13,10,4,4,2,3,0,0,2023-24,EPL_2023-24.csv,15:00,3.83,3.64,1.98,4.1,3.79,2.01,2023-11-04 15:00:00,20231104_sheffieldunited_wolves,1,0,0,3.0,1,8.0,5.0,23.0,5.0
E0,2023-11-04,Burnley,Crystal Palace,P Bankes,0,2,A,0,1,17,4,5,3,9,12,12,1,0,5,0,0,2023-24,EPL_2023-24.csv,15:00,2.85,3.23,2.63,2.95,3.33,2.71,2023-11-04 15:00:00,20231104_burnley_crystalpalace,0,0,1,2.0,0,13.0,8.0,21.0,5.0
E0,2023-11-04,Man City,Bournemouth,C Pawson,6,1,H,3,0,21,5,8,1,8,9,12,1,0,1,0,0,2023-24,EPL_2023-24.csv,15:00,1.1,11.39,26.19,1.11,14.0,34.0,2023-11-04 15:00:00,20231104_mancity_bournemouth,1,0,0,7.0,1,13.0,9.0,17.0,1.0
E0,2023-11-04,Everton,Brighton,T Robinson,1,1,D,1,0,10,7,4,2,15,5,3,3,4,2,0,0,2023-24,EPL_2023-24.csv,15:00,3.09,3.81,2.2,3.17,3.98,2.25,2023-11-04 15:00:00,20231104_everton_brighton,0,1,0,2.0,0,6.0,6.0,20.0,6.0
E0,2023-11-04,Newcastle,Arsenal,S Attwell,1,0,H,0,0,9,14,2,1,14,9,0,11,5,1,0,0,2023-24,EPL_2023-24.csv,17:30,2.82,3.39,2.56,2.89,3.5,2.65,2023-11-04 17:30:00,20231104_newcastle_arsenal,1,0,0,1.0,0,11.0,3.0,23.0,6.0
E0,2023-11-05,Nott'm Forest,Aston Villa,J Gillett,2,0,H,1,0,5,13,3,3,6,9,0,10,1,1,0,0,2023-24,EPL_2023-24.csv,14:00,4.09,3.77,1.89,4.3,3.9,1.93,2023-11-05 14:00:00,20231105_nott'mforest_astonvilla,1,0,0,2.0,0,10.0,6.0,15.0,2.0
E0,2023-11-05,Luton,Liverpool,A Madley,1,1,D,0,0,8,24,5,6,7,13,4,7,1,1,0,0,2023-24,EPL_2023-24.csv,16:30,11.46,6.8,1.24,12.5,7.3,1.26,2023-11-05 16:30:00,20231105_luton_liverpool,0,1,0,2.0,0,11.0,11.0,20.0,2.0
E0,2023-11-06,Tottenham,Chelsea,M Oliver,1,4,A,1,1,8,17,5,8,12,21,1,6,1,5,2,0,2023-24,EPL_2023-24.csv,20:00,2.13,3.73,3.29,2.21,3.92,3.5,2023-11-06 20:00:00,20231106_tottenham_chelsea,0,0,1,5.0,1,7.0,13.0,33.0,8.0
E0,2023-11-11,Wolves,Tottenham,T Robinson,2,1,H,0,1,17,6,4,2,19,15,11,3,4,3,0,0,2023-24,EPL_2023-24.csv,12:30,3.13,3.73,2.21,3.41,3.89,2.28,2023-11-11 12:30:00,20231111_wolves_tottenham,1,0,0,3.0,1,14.0,6.0,34.0,7.0
E0,2023-11-11,Arsenal,Burnley,M Oliver,3,1,H,1,0,16,8,6,5,8,9,3,3,0,1,1,0,2023-24,EPL_2023-24.csv,15:00,1.19,7.34,15.07,1.22,8.1,17.0,2023-11-11 15:00:00,20231111_arsenal_burnley,1,0,0,4.0,1,6.0,11.0,17.0,2.0
E0,2023-11-11,Crystal Palace,Everton,S Barrott,2,3,A,1,1,13,8,4,4,9,18,9,2,1,4,0,0,2023-24,EPL_2023-24.csv,15:00,2.44,3.21,3.11,2.5,3.3,3.27,2023-11-11 15:00:00,20231111_crystalpalace_everton,0,0,1,5.0,1,11.0,8.0,27.0,5.0
E0,2023-11-11,Man United,Luton,G Scott,1,0,H,0,0,15,10,4,4,9,11,11,3,0,2,0,0,2023-24,EPL_2023-24.csv,15:00,1.33,5.6,9.17,1.38,6.2,10.0,2023-11-11 15:00:00,20231111_manunited_luton,1,0,0,1.0,0,14.0,8.0,20.0,2.0
E0,2023-11-11,Bournemouth,Newcastle,C Kavanagh,2,0,H,0,0,19,8,10,5,10,4,6,5,2,1,0,0,2023-24,EPL_2023-24.csv,17:30,4.67,4.03,1.73,5.0,4.2,1.78,2023-11-11 17:30:00,20231111_bournemouth_newcastle,1,0,0,2.0,0,11.0,15.0,14.0,3.0
E0,2023-11-12,Aston Villa,Fulham,S Hooper,3,1,H,2,0,12,9,6,5,4,17,2,2,2,5,0,0,2023-24,EPL_2023-24.csv,14:00,1.59,4.28,5.66,1.63,4.5,5.9,2023-11-12 14:00:00,20231112_astonvilla_fulham,1,0,0,4.0,1,4.0,11.0,21.0,7.0
E0,2023-11-12,Brighton,Sheffield United,J Brooks,1,1,D,1,0,11,9,6,1,13,16,6,3,3,2,1,0,2023-24,EPL_2023-24.csv,14:00,1.24,6.73,11.71,1.26,7.4,13.0,2023-11-12 14:00:00,20231112_brighton_sheffieldunited,0,1,0,2.0,0,9.0,7.0,29.0,6.0
E0,2023-11-12,Liverpool,Brentford,P Tierney,3,0,H,1,0,17,16,10,3,16,12,6,8,1,2,0,0,2023-24,EPL_2023-24.csv,14:00,1.42,5.16,7.05,1.45,5.5,7.6,2023-11-12 14:00:00,20231112_liverpool_brentford,1,0,0,3.0,1,14.0,13.0,28.0,3.0
E0,2023-11-12,West Ham,Nott'm Forest,M Salisbury,3,2,H,1,1,16,10,6,5,9,12,9,4,2,2,0,0,2023-24,EPL_2023-24.csv,14:00,1.89,3.77,4.09,1.93,3.92,4.5,2023-11-12 14:00:00,20231112_westham_nott'mforest,1,0,0,5.0,1,13.0,11.0,21.0,4.0
E0,2023-11-12,Chelsea,Man City,A Taylor,4,4,D,2,2,17,15,9,10,12,15,3,3,5,3,0,0,2023-24,EPL_2023-24.csv,16:30,4.93,3.83,1.74,5.4,3.98,1.78,2023-11-12 16:30:00,20231112_chelsea_mancity,0,1,0,8.0,1,6.0,19.0,27.0,8.0
E0,2023-11-25,Man City,Liverpool,C Kavanagh,1,1,D,1,0,16,8,5,3,9,11,9,6,1,3,0,0,2023-24,EPL_2023-24.csv,12:30,1.75,4.31,4.29,1.8,4.5,4.51,2023-11-25 12:30:00,20231125_mancity_liverpool,0,1,0,2.0,0,15.0,8.0,20.0,4.0
E0,2023-11-25,Burnley,West Ham,S Barrott,1,2,A,0,0,11,11,5,3,11,7,4,5,1,3,0,0,2023-24,EPL_2023-24.csv,15:00,3.47,3.62,2.1,3.63,3.79,2.17,2023-11-25 15:00:00,20231125_burnley_westham,0,0,1,3.0,1,9.0,8.0,18.0,4.0
E0,2023-11-25,Luton,Crystal Palace,J Gillett,2,1,H,0,0,8,16,3,8,15,12,4,5,6,1,0,0,2023-24,EPL_2023-24.csv,15:00,3.63,3.38,2.13,3.8,3.54,2.17,2023-11-25 15:00:00,20231125_luton_crystalpalace,1,0,0,3.0,1,9.0,11.0,27.0,7.0
E0,2023-11-25,Newcastle,Chelsea,S Hooper,4,1,H,1,1,14,7,5,4,13,19,4,2,4,4,0,1,2023-24,EPL_2023-24.csv,15:00,2.62,3.5,2.68,2.72,3.66,2.76,2023-11-25 15:00:00,20231125_newcastle_chelsea,1,0,0,5.0,1,6.0,9.0,32.0,9.0
E0,2023-11-25,Nott'm Forest,Brighton,A Taylor,2,3,A,1,2,18,11,5,5,12,7,6,4,2,4,0,1,2023-24,EPL_2023-24.csv,15:00,3.22,3.64,2.2,3.4,3.8,2.25,2023-11-25 15:00:00,20231125_nott'mforest_brighton,0,0,1,5.0,1,10.0,10.0,19.0,7.0
E0,2023-11-25,Sheffield United,Bournemouth,A Madley,1,3,A,0,2,10,23,2,11,6,8,4,7,4,1,0,0,2023-24,EPL_2023-24.csv,15:00,3.29,3.53,2.21,3.47,3.72,2.25,2023-11-25 15:00:00,20231125_sheffieldunited_bournemouth,0,0,1,4.0,1,11.0,13.0,14.0,5.0
E0,2023-11-25,Brentford,Arsenal,T Robinson,0,1,A,0,0,9,15,3,4,9,7,1,8,1,1,0,0,2023-24,EPL_2023-24.csv,17:30,4.64,3.84,1.77,5.0,4.01,1.8,2023-11-25 17:30:00,20231125_brentford_arsenal,0,0,1,1.0,0,9.0,7.0,16.0,2.0
E0,2023-11-26,Tottenham,Aston Villa,R Jones,1,2,A,1,1,18,15,8,5,11,13,9,3,0,4,0,0,2023-24,EPL_2023-24.csv,14:00,2.35,3.89,2.8,2.42,4.01,2.9,2023-11-26 14:00:00,20231126_tottenham_astonvilla,0,0,1,3.0,1,12.0,13.0,24.0,4.0
E0,2023-11-26,Everton,Man United,J Brooks,0,3,A,0,1,24,9,6,4,10,8,6,5,3,0,0,0,2023-24,EPL_2023-24.csv,16:30,2.74,3.52,2.56,2.8,3.7,2.65,2023-11-26 16:30:00,20231126_everton_manunited,0,0,1,3.0,1,11.0,10.0,18.0,3.0
E0,2023-11-27,Fulham,Wolves,M Salisbury,3,2,H,1,1,12,10,6,6,13,13,6,2,2,2,0,0,2023-24,EPL_2023-24.csv,20:00,2.43,3.34,3.02,2.51,3.48,3.1,2023-11-27 20:00:00,20231127_fulham_wolves,1,0,0,5.0,1,8.0,12.0,26.0,4.0
E0,2023-12-02,Arsenal,Wolves,P Bankes,2,1,H,2,0,19,6,6,3,10,10,4,0,1,2,0,0,2023-24,EPL_2023-24.csv,15:00,1.27,5.95,11.58,1.3,6.5,12.6,2023-12-02 15:00:00,20231202_arsenal_wolves,1,0,0,3.0,1,4.0,9.0,20.0,3.0
E0,2023-12-02,Brentford,Luton,A Taylor,3,1,H,0,0,27,7,6,1,10,8,7,5,1,2,0,0,2023-24,EPL_2023-24.csv,15:00,1.48,4.63,6.88,1.51,4.9,7.5,2023-12-02 15:00:00,20231202_brentford_luton,1,0,0,4.0,1,12.0,7.0,18.0,3.0
E0,2023-12-02,Burnley,Sheffield United,C Kavanagh,5,0,H,2,0,19,6,7,3,9,12,6,1,2,5,0,1,2023-24,EPL_2023-24.csv,15:00,1.83,3.68,4.55,1.89,3.82,5.0,2023-12-02 15:00:00,20231202_burnley_sheffieldunited,1,0,0,5.0,1,7.0,10.0,21.0,8.0
E0,2023-12-02,Nott'm Forest,Everton,P Tierney,0,1,A,0,0,13,12,2,3,15,14,4,3,1,0,0,0,2023-24,EPL_2023-24.csv,17:30,2.8,3.35,2.62,2.9,3.5,2.67,2023-12-02 17:30:00,20231202_nott'mforest_everton,0,0,1,1.0,0,7.0,5.0,29.0,1.0
E0,2023-12-02,Newcastle,Man United,R Jones,1,0,H,0,0,22,8,4,1,6,13,7,3,1,2,0,0,2023-24,EPL_2023-24.csv,20:00,1.94,3.84,3.84,2.0,4.01,4.05,2023-12-02 20:00:00,20231202_newcastle_manunited,1,0,0,1.0,0,10.0,5.0,19.0,3.0
E0,2023-12-03,Bournemouth,Aston Villa,T Bramall,2,2,D,1,1,15,11,7,3,16,12,7,7,5,3,0,0,2023-24,EPL_2023-24.csv,14:00,3.45,4.0,2.01,3.57,4.19,2.07,2023-12-03 14:00:00,20231203_bournemouth_astonvilla,0,1,0,4.0,1,14.0,10.0,28.0,8.0
E0,2023-12-03,Chelsea,Brighton,C Pawson,3,2,H,2,1,8,18,5,9,16,12,5,8,3,5,1,0,2023-24,EPL_2023-24.csv,14:00,1.75,4.24,4.37,1.78,4.37,4.6,2023-12-03 14:00:00,20231203_chelsea_brighton,1,0,0,5.0,1,13.0,14.0,28.0,9.0
E0,2023-12-03,Liverpool,Fulham,S Attwell,4,3,H,2,2,26,9,12,5,6,7,3,4,0,0,0,0,2023-24,EPL_2023-24.csv,14:00,1.26,6.62,10.56,1.29,7.2,11.5,2023-12-03 14:00:00,20231203_liverpool_fulham,1,0,0,7.0,1,7.0,17.0,13.0,0.0
E0,2023-12-03,West Ham,Crystal Palace,M Oliver,1,1,D,1,0,9,9,3,2,17,7,2,3,2,0,0,0,2023-24,EPL_2023-24.csv,14:00,2.02,3.53,3.84,2.06,3.68,4.0,2023-12-03 14:00:00,20231203_westham_crystalpalace,0,1,0,2.0,0,5.0,5.0,24.0,2.0
E0,2023-12-03,Man City,Tottenham,S Hooper,3,3,D,2,1,18,8,4,4,14,14,10,8,4,4,0,0,2023-24,EPL_2023-24.csv,16:30,1.3,6.18,9.27,1.34,6.5,10.5,2023-12-03 16:30:00,20231203_mancity_tottenham,0,1,0,6.0,1,18.0,8.0,28.0,8.0
E0,2023-12-05,Wolves,Burnley,J Gillett,1,0,H,1,0,7,12,4,3,11,15,6,8,2,4,0,0,2023-24,EPL_2023-24.csv,19:30,1.89,3.62,4.31,1.95,3.8,4.7,2023-12-05 19:30:00,20231205_wolves_burnley,1,0,0,1.0,0,14.0,7.0,26.0,6.0
E0,2023-12-05,Luton,Arsenal,S Barrott,3,4,A,1,2,6,23,4,9,14,7,3,8,2,1,0,0,2023-24,EPL_2023-24.csv,20:15,14.98,6.73,1.21,17.0,7.2,1.25,2023-12-05 20:15:00,20231205_luton_arsenal,0,0,1,7.0,1,11.0,13.0,21.0,3.0
E0,2023-12-06,Brighton,Brentford,P Bankes,2,1,H,1,1,18,8,7,2,10,8,7,3,3,1,0,0,2023-24,EPL_2023-24.csv,19:30,1.93,3.91,3.77,1.98,4.1,4.0,2023-12-06 19:30:00,20231206_brighton_brentford,1,0,0,3.0,1,10.0,9.0,18.0,4.0
E0,2023-12-06,Crystal Palace,Bournemouth,C Pawson,0,2,A,0,1,16,11,3,4,10,17,3,9,1,3,0,0,2023-24,EPL_2023-24.csv,19:30,2.27,3.45,3.25,2.36,3.58,3.6,2023-12-06 19:30:00,20231206_crystalpalace_bournemouth,0,0,1,2.0,0,12.0,7.0,27.0,4.0
E0,2023-12-06,Fulham,Nott'm Forest,J Smith,5,0,H,2,0,14,4,6,1,7,10,6,1,0,1,0,0,2023-24,EPL_2023-24.csv,19:30,2.05,3.49,3.78,2.14,3.64,3.95,2023-12-06 19:30:00,20231206_fulham_nott'mforest,1,0,0,5.0,1,7.0,7.0,17.0,1.0
E0,2023-12-06,Sheffield United,Liverpool,S Hooper,0,2,A,0,1,6,15,1,8,12,8,2,12,2,3,0,0,2023-24,EPL_2023-24.csv,19:30,13.54,7.67,1.2,15.0,8.4,1.29,2023-12-06 19:30:00,20231206_sheffieldunited_liverpool,0,0,1,2.0,0,14.0,9.0,20.0,5.0
E0,2023-12-06,Aston Villa,Man City,J Brooks,1,0,H,0,0,22,2,7,2,13,13,6,0,2,2,0,0,2023-24,EPL_2023-24.csv,20:15,4.45,4.26,1.73,4.9,4.45,1.78,2023-12-06 20:15:00,20231206_astonvilla_mancity,1,0,0,1.0,0,6.0,9.0,26.0,4.0
E0,2023-12-06,Man United,Chelsea,C Kavanagh,2,1,H,1,1,28,13,9,3,12,12,12,4,4,0,0,0,2023-24,EPL_2023-24.csv,20:15,2.82,3.65,2.43,2.93,3.8,2.63,2023-12-06 20:15:00,20231206_manunited_chelsea,1,0,0,3.0,1,16.0,12.0,24.0,4.0
E0,2023-12-07,Everton,Newcastle,T Robinson,3,0,H,0,0,21,13,6,3,18,8,5,2,3,0,0,0,2023-24,EPL_2023-24.csv,19:30,3.13,3.44,2.33,3.3,3.6,2.5,2023-12-07 19:30:00,20231207_everton_newcastle,1,0,0,3.0,1,7.0,9.0,26.0,3.0
E0,2023-12-07,Tottenham,West Ham,M Salisbury,1,2,A,1,0,23,11,7,5,11,12,8,4,3,3,0,0,2023-24,EPL_2023-24.csv,20:15,1.79,4.22,4.08,1.85,4.5,4.25,2023-12-07 20:15:00,20231207_tottenham_westham,0,0,1,3.0,1,12.0,12.0,23.0,6.0
E0,2023-12-09,Crystal Palace,Liverpool,A Madley,1,2,A,0,0,8,14,4,2,17,17,6,5,5,2,1,0,2023-24,EPL_2023-24.csv,12:30,6.12,4.54,1.52,6.6,4.75,1.63,2023-12-09 12:30:00,20231209_crystalpalace_liverpool,0,0,1,3.0,1,11.0,6.0,34.0,8.0
E0,2023-12-09,Brighton,Burnley,S Hooper,1,1,D,0,1,29,6,11,3,5,8,9,1,0,4,0,0,2023-24,EPL_2023-24.csv,15:00,1.5,4.69,6.18,1.55,4.9,6.5,2023-12-09 15:00:00,20231209_brighton_burnley,0,1,0,2.0,0,10.0,14.0,13.0,4.0
E0,2023-12-09,Man United,Bournemouth,P Bankes,0,3,A,0,1,20,10,3,4,7,10,10,4,3,1,0,0,2023-24,EPL_2023-24.csv,15:00,1.55,4.65,5.54,1.59,4.9,6.0,2023-12-09 15:00:00,20231209_manunited_bournemouth,0,0,1,3.0,1,14.0,7.0,17.0,4.0
E0,2023-12-09,Sheffield United,Brentford,S Attwell,1,0,H,1,0,9,10,4,4,14,13,3,4,5,1,0,0,2023-24,EPL_2023-24.csv,15:00,4.48,3.82,1.8,4.7,3.95,1.85,2023-12-09 15:00:00,20231209_sheffieldunited_brentford,1,0,0,1.0,0,7.0,8.0,27.0,6.0
E0,2023-12-09,Wolves,Nott'm Forest,S Barrott,1,1,D,1,1,10,8,4,2,9,11,4,3,0,1,0,0,2023-24,EPL_2023-24.csv,15:00,1.87,3.64,4.34,1.91,3.82,4.6,2023-12-09 15:00:00,20231209_wolves_nott'mforest,0,1,0,2.0,0,7.0,6.0,20.0,1.0
E0,2023-12-09,Aston Villa,Arsenal,J Gillett,1,0,H,1,0,10,12,3,5,16,11,3,3,4,2,0,0,2023-24,EPL_2023-24.csv,17:30,3.41,3.66,2.11,3.55,3.84,2.17,2023-12-09 17:30:00,20231209_astonvilla_arsenal,1,0,0,1.0,0,6.0,8.0,27.0,6.0
E0,2023-12-10,Everton,Chelsea,M Oliver,2,0,H,0,0,9,16,5,4,12,12,4,8,2,2,0,0,2023-24,EPL_2023-24.csv,14:00,3.02,3.59,2.31,3.15,3.75,2.41,2023-12-10 14:00:00,20231210_everton_chelsea,1,0,0,2.0,0,12.0,9.0,24.0,4.0
E0,2023-12-10,Fulham,West Ham,P Tierney,5,0,H,3,0,14,9,8,5,5,10,3,6,2,1,0,0,2023-24,EPL_2023-24.csv,14:00,2.39,3.49,2.95,2.49,3.66,3.12,2023-12-10 14:00:00,20231210_fulham_westham,1,0,0,5.0,1,9.0,13.0,15.0,3.0
E0,2023-12-10,Luton,Man City,T Robinson,1,2,A,1,0,4,18,2,6,16,6,6,3,2,1,0,0,2023-24,EPL_2023-24.csv,14:00,18.02,8.94,1.15,22.0,11.0,1.17,2023-12-10 14:00:00,20231210_luton_mancity,0,0,1,3.0,1,9.0,8.0,22.0,3.0
E0,2023-12-10,Tottenham,Newcastle,C Kavanagh,4,1,H,2,0,23,9,12,3,10,12,3,6,1,3,0,0,2023-24,EPL_2023-24.csv,16:30,2.2,3.84,3.05,2.3,3.99,3.22,2023-12-10 16:30:00,20231210_tottenham_newcastle,1,0,0,5.0,1,9.0,15.0,22.0,4.0
E0,2023-12-15,Nott'm Forest,Tottenham,J Gillett,0,2,A,0,1,15,12,1,6,16,11,6,4,2,4,0,1,2023-24,EPL_2023-24.csv,20:00,4.52,4.13,1.74,4.88,4.3,1.78,2023-12-15 20:00:00,20231215_nott'mforest_tottenham,0,0,1,2.0,0,10.0,7.0,27.0,7.0
E0,2023-12-16,Man City,Crystal Palace,P Tierney,2,2,D,1,0,19,5,9,2,12,9,6,1,1,1,0,0,2023-24,EPL_2023-24.csv,15:00,1.18,7.77,16.06,1.2,8.8,19.5,2023-12-16 15:00:00,20231216_mancity_crystalpalace,0,1,0,4.0,1,7.0,11.0,21.0,2.0
E0,2023-12-16,Newcastle,Fulham,S Barrott,3,0,H,0,0,27,6,10,4,7,12,5,1,0,2,0,1,2023-24,EPL_2023-24.csv,15:00,1.87,3.91,4.03,1.92,4.05,4.22,2023-12-16 15:00:00,20231216_newcastle_fulham,1,0,0,3.0,1,6.0,14.0,19.0,3.0
E0,2023-12-16,Chelsea,Sheffield United,A Madley,2,0,H,0,0,15,6,6,1,9,14,7,6,1,3,0,0,2023-24,EPL_2023-24.csv,15:00,1.24,6.49,12.28,1.28,7.1,13.5,2023-12-16 15:00:00,20231216_chelsea_sheffieldunited,1,0,0,2.0,0,13.0,7.0,23.0,4.0
E0,2023-12-16,Burnley,Everton,A Taylor,0,2,A,0,2,14,9,2,6,9,8,8,6,0,1,0,0,2023-24,EPL_2023-24.csv,17:30,3.55,3.45,2.14,3.74,3.62,2.19,2023-12-16 17:30:00,20231216_burnley_everton,0,0,1,2.0,0,14.0,8.0,17.0,1.0
E0,2023-12-17,Arsenal,Brighton,T Robinson,2,0,H,0,0,26,6,9,1,11,9,10,1,1,3,0,0,2023-24,EPL_2023-24.csv,14:00,1.48,4.73,6.5,1.53,5.0,7.0,2023-12-17 14:00:00,20231217_arsenal_brighton,1,0,0,2.0,0,11.0,10.0,20.0,4.0
E0,2023-12-17,Brentford,Aston Villa,D Coote,1,2,A,1,0,4,15,3,5,19,6,7,12,6,4,1,1,2023-24,EPL_2023-24.csv,14:00,3.26,3.71,2.16,3.5,3.85,2.23,2023-12-17 14:00:00,20231217_brentford_astonvilla,0,0,1,3.0,1,19.0,8.0,25.0,12.0
E0,2023-12-17,West Ham,Wolves,C Kavanagh,3,0,H,2,0,13,14,4,3,12,15,6,6,3,1,0,0,2023-24,EPL_2023-24.csv,14:00,2.16,3.55,3.4,2.27,3.68,3.62,2023-12-17 14:00:00,20231217_westham_wolves,1,0,0,3.0,1,12.0,7.0,27.0,4.0
E0,2023-12-17,Liverpool,Man United,M Oliver,0,0,D,0,0,34,6,8,1,13,8,12,0,2,4,0,1,2023-24,EPL_2023-24.csv,16:30,1.32,6.09,8.5,1.42,6.55,9.5,2023-12-17 16:30:00,20231217_liverpool_manunited,0,1,0,0.0,0,12.0,9.0,21.0,7.0
